,created_at,name,text,followers_count,verified,retweet_count,favorite_count
1629,Thu,Ahmed Alnaggar,RT The SmartCity BigData Architecture framework IIoT IoE AI CX ML BitCoin CryptoCurrency FinTech startup GrowthHa,3921,False,19,0
1630,Wed,Raj,RT So Fundstart guys are bullish bitcoin amp predicts 25000 by the year end I believe it s possible if SEC clears ETF ht,2566,False,20,0
1631,Tue,CryptoWiesiek,Countinghouse Fund is an already established foreign exchange direct hedge fund CHT Countinghouse hedgefund,18119,False,0,3
1632,Mon,Crypto Town,Ccn Enterprise Blockchain Startup R3 May Run Out of Money by Next Year Report bitcoin ripple ethereum,1066,False,0,0
1633,Sun,Crypto Town,Ccn Bitmain Doesn t Have a Secret Crypto Mining Operation Jihan Wu bitcoin ripple ethereum cryptocoin,1066,False,0,0
1634,Sat,Eos,RT EOS Price is 0 00184001 0 00000878 BTC 14 04 0 10350 USD Market rank is 5 eos bitcoin blockchain,111,False,1,0
1635,Fri,bharatbhushan k,RT Apple s App Store Revises Cryptocurrency App Rules Bitcoin,75,False,56,0
1636,Thu,Hunter,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,135,False,2239,0
1637,Wed,Zainudin ihsan,RT The Beta version of Qurrex amazing trading platform is already online at TokenSale bitcoin crypto,2481,False,182,0
1638,Tue,BITINVESTFUND,RT Master the art of cryptocurrency and get educated Learn what cryptos to invest in amp when to buy amp sell Don t be le,62,False,1,0
1639,Mon,BITINVESTFUND,RT Mike Novogratz a billionaire investor and former Goldman Sachs and Fortress trader told Erik Schatzker at the Bloomberg I,62,False,1,0
1640,Sun,Nico,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,45,False,86,0
1641,Sat,Kendy ba ♥,RT Steve Wozniak Wants Bitcoin to Become the World s Single Currency newsoftheweek Bitcoin b,1234,False,5,0
1642,Fri,BITINVESTFUND,RT The Bitcoin Guidebook How To Obtain Invest And Spend The World s First Decentralized Cryptocurrency By Ian Demartino,62,False,1,0
1643,Thu,elianto,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,374,False,406,0
1644,Wed,Coinqueror,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,98,False,837,0
1645,Tue,disyanggeina,RT Take your place among the worlds biggest cryptocurrency investors here in Sign up now and get,12,False,2845,0
1646,Mon,P. M. Torres 🍁,RT Steve Wozniak Wants Bitcoin to Become the World s Single Currency newsoftheweek Bitcoin b,2289,False,5,0
1647,Sun,Dell Ton (Not Giving ETH),RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,106,False,2239,0
1648,Sat,Kendy ba ♥,RT Bitcoin Cash BCH Current Price 1 118 320 1 Hour 0 49 24 Hours 2 18 7 Days 12 27 bch bitcoin cash,1234,False,1,0
1649,Fri,yudo,RT When bitcoin was 1 000 people dreamt of 7 000 BTC When bitcoin was 15 000 people dreamt of buying 7 000 BTC Now we,12,False,145,0
1650,Thu,Isaac Arnault,RT Colombia is looking into how blockchain can be applied across administrative economic and political spheres,571,False,22,0
1651,Wed,dee staunch,RT Chinese Cryptomining Chip Giant Bitmain Is Considering an IPO mining bitcoin blockchain fi,2,False,20,0
1652,Tue,Dell Ton (Not Giving ETH),RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,106,False,2330,0
1653,Mon,Kendy ba ♥,RT Order your secure and smart BTC ETH Altcoin hardware wallet Only 94 80 EUR bitcoin btc eth altcoi,1234,False,1,0
1654,Sun,BlockchainSlim,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,35,False,837,0
1655,Sat,Latin Uber,RT HVCW Start your summer off right with real company with real revenues with real assets The climb will come load up,1210,False,10,0
1656,Fri,Latin Uber,RT HVCW penny bound 1M in 13 Weeks 4M so far this year Positive Cash Flow Pink Current Buyout rumors from,1210,False,11,0
1657,Thu,Remi Vee 🛡️,Steve Wozniak Wants Bitcoin to Become the World s Single Currency newsoftheweek Bitcoin,151028,False,5,1
1658,Wed,Bitcoin Cash,RT We ve recently heard one of the Bitcoin core founders state that is more aligned with Satoshi s thoughts,415,False,7,0
1659,Tue,Learn Crypto Now or Cry Later.⚡️⚡️⚡️,RT I use Bitcoin everyday No I don t spend it on bread or coffee but by HODLing it I get the peace of mind of having an as,293,False,35,0
1660,Mon,Islam hunter,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,16,False,2330,0
1661,Sun,aWebAnalysis,Bitcoin Cash BCH Current Price 1 118 320 1 Hour 0 49 24 Hours 2 18 7 Days 12 27 bch bitcoin cash,974,False,1,0
1662,Sat,仮想通貨ポコタヌ,RT Price prediction for BANKERA BNK end of year bitcoin criptovalute WWDC18 Russia2018WorldCup 2k18 ethereu,2887,False,2,0
1663,Fri,coinOK,Order your secure and smart BTC ETH Altcoin hardware wallet Only 94 80 EUR bitcoin btc,8690,False,1,0
1664,Thu,Bitcoin Cash,RT Ask and we shall receive I asked if they could add Bitcoin Cash about three weeks ago and they accommodated Awesome s,415,False,12,0
1665,Wed,David Moadel,EOS is NOT Decentralized Here s the Real Reason BTC Prediction the Next Big Altcoin,21467,False,1,4
1666,Tue,Ruby,RT Transforming the global container shipping industry Join the Blockshipping ICO today CCC B,3581,False,86,0
1667,Mon,Lady of the Crypt,Looks like there is some weakness in the the market right now I m seeing a lot of symmetrical triangle patterns on,142,False,1,1
1668,Sun,Crypto Currency,Tips On Using Cryptocurrency To Improve Your Marketing Efforts cryptocurrency bitcoin,2183,False,0,0
1669,Sat,Rahul Sood 🦄,This is kind of a big deal not sure how they will react CSGO Blockchain Bitcoin Ethereum wax,39362,True,0,1
1670,Fri,Alex Alex,RT We are airdropping 100 LightningNet LNET Follow us join our telegram and retweet this t,9,False,7435,0
1671,Thu,帰路うしな,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,1701,False,322,0
1672,Wed,Bitcoin Cash,RT Join us at the Cloudbet casino for live bitcoin Blackjack tables with low minimum stakes of just 0 0010 BTC Sign up now f,415,False,6,0
1673,Tue,Crypto Nirvana,K 1M BTC 448 218 coins worth 3 5B USD bitcoin richlist crypto,253,False,0,0
1674,Mon,BitcoinAgile,Iota bitcoin did this And now IOTA,48589,False,1,0
1675,Sun,Heru Purwanto,RT The AllStocks exchange platform will allow buying selling cryptocurrencies such as Bitcoin Ethereum Ripple and Li,4712,False,177,0
1676,Sat,bharatbhushan k,RT South Korea Claims 28M Tax From Bithumb But Finds No Illegal Activity bitcoin blockchain,75,False,1,0
1677,Fri,Veroxis.,RT They keep telling me You need to diversify your investments I tell them I am I have five hardware wallets wit,1245,False,27,0
1678,Thu,Elixium Crypto,Did you know that you can use Bitcoin to trade PreciousMetals 1 50x Leverage,55234,False,0,0
1679,Wed,Crypto Nirvana,K 100K BTC 2 941 617 coins worth 22 7B USD bitcoin richlist crypto,253,False,0,0
1680,Tue,Hunter,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,135,False,2330,0
1681,Mon,JAFSTAR,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,50,False,2330,0
1682,Sun,BrutBeardTango,RT OUR PRE SALE RATE OF 0 08 ENDS at Midnight GMT on June 2nd Register before its too late and the price increases to 0 10 pe,2939,False,321,0
1683,Sat,Joe Price,Get the latest The Cryptonomicon Demystifying All Things Altcoins Blockchain Cryptocurrency and Bitcoin,2354,False,0,0
1684,Fri,Earnest Funship,RT Having some money in physical gold silver is a hedge against inflation The fringe benefit of having some money in,149,False,4,0
1685,Thu,David Chatarrero,Just joined Free Online Blockchain Summit crypto bitcoin ethereum,1751,False,0,0
1686,Wed,CREAM cryptocurrency,Creamcoin CRM bot telegram s CRM SUPPLY n NET HASH m,7108,False,1,0
1687,Tue,Maz2,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,231,False,2330,0
1688,Mon,Genesis Coin,RT BTC Recovering to a normal state of health mind or streng bitcoin Trade BTCUSD with up to 20x leverage,963,False,2,0
1689,Sun,nzbindex.in,Check with free trial Good service low cost usenet anonymous bitcoin btc download,2429,False,0,2
1690,Sat,angel,RT The Trimpo platform provides businesses with a single access point solution to sell on multiple e commerce platforms Trimpo,1236,False,1,0
1691,Fri,V-nT,Switzerland Shows the Way Bank First to Offer Crypto Business Accounts bitcoin,398,False,0,0
1692,Thu,(XVG)DoRKLaRD,RT You Suffer But why Bitcoin just hit 7 616 11 time to remotely toggle your rig at home bitcoin,243,False,1,0
1693,Wed,Roaring Brain,RT FB New Facebook glitch hits 14M users SPY GLD SLV QQQ DIA DJIA IWM TLT EEM ETH BTC L,141,False,2,0
1694,Tue,CryptoWiesiek,Blockshipping GSCP Changing the Global Container Shipping Industry CCC Blockshipping logistics shipping,18119,False,0,0
1695,Mon,BitcoinAgile,The 1 Thing Virtually All Cryptocurrencies Lack bitcoin btc xrp eth,48589,False,1,1
1696,Sun,David Moadel,MCD McDonalds to shed manager layers SPY GLD SLV QQQ DIA DJIA IWM TLT EEM ETH,21467,False,0,0
1697,Sat,✨bel dandolo✨,RT This Weekend Australia Rallies For Tommy Robinson British Consulates Info,4367,False,8,0
1698,Fri,Agujerillo,How Real Estate Will be Revolutionized on the Blockchain Crypto Blockchain GlobalREIT,3186,False,0,0
1699,Thu,Nguyễn Nam Phương,God bless b2bcoin bitcoin b2b cryptocurrency blockchain ethereum cryptocontest,0,False,0,1
1700,Wed,CurrencyBuzzer,Latest Bitcoin News ShowMeCon 2018 Videos bitcoin Read here,264,False,0,0
1701,Tue,khalid lover,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,6,False,2330,0
1702,Mon,Yahoo Finance,The 1 thing virtually all cryptocurrencies lack via bitcoin btc xrp eth,821277,True,1,3
1703,Sun,oni.gho,RT The Beta version of Qurrex amazing trading platform is already online at TokenSale bitcoin crypto,842,False,182,0
1704,Sat,zaif夫婦 $PCN,RT Brilliant bitcoin BTC,357,False,597,0
1705,Fri,Chris Lee,RT The Moscow Exchange is creating a platform for companies to conduct ICOs and place information about certain tokens,313,False,2,0
1706,Thu,Jane Deibi,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,549,False,406,0
1707,Wed,oni.gho,RT Only 2 days left to get 500 QRX for 1 ETH Don t miss LAST CHANCE to join the future of cryptotrading,842,False,385,0
1708,Tue,uche chuks,The Trimpo platform provides businesses with a single access point solution to sell on multiple e commerce platform,1139,False,1,0
1709,Mon,Chris Lee,RT Get seen here sponsored ad wsj nytimes reuters bloomberg thestreet jimmyfallon forbes n,313,False,1,0
1710,Sun,💧 Telegram Drops 💧,RT We are airdropping 100 LightningNet LNET Follow us join our telegram and retweet this t,5,False,7435,0
1711,Sat,Nicu Olah,RT More than 5k people are interested in fast reliable secure and transparent TradingPlatform Join our Telegram Community htt,4157,False,451,0
1712,Fri,Ibe Udechukwu,RT I will choose 20 random followers to win 0 2ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address air,284,False,176,0
1713,Thu,Anders Rytter Hansen,RT What is the real Ethereum ETC ETH is a fork Agree gt Like amp Retweet EthereumClassic ETC Ethereum Cryp,89,False,15,0
1714,Wed,AAA,RT Fundamentals are strong Hashrate ATH Segwit adoption ATH Fees lowest ever Lightning network exploding,80,False,347,0
1715,Tue,Alex,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,158,False,406,0
1716,Mon,Nicu Olah,RT The Beta version of Qurrex amazing trading platform is already online at TokenSale bitcoin crypto,4157,False,182,0
1717,Sun,Dominik,RT Let s be honest 99 of us wouldn t give two shits about the financial sector if it wasn t for bitcoin,5,False,49,0
1718,Sat,David Moadel,FB New Facebook glitch hits 14M users SPY GLD SLV QQQ DIA DJIA IWM TLT EEM ETH,21467,False,2,0
1719,Fri,Blockchainarticles,RT Go digibyte Choo choo dgb rdd xvg verge xrp trn trx tron bitcoin htmlcoin paccoin litecoin etherium eth cryp,3529,False,3,0
1720,Thu,Blockchainarticles,RT How many xrp have you accumulated since you started crypto htmlcoin xrp ripple crypto cryptocurrency lambo mo,3529,False,3,0
1721,Wed,BitcoinBuytheFuckingDip.com,The Moscow Exchange is creating a platform for companies to conduct ICOs and place information about certain token,1255,False,2,0
1722,Tue,Cynthia Barbour,GEORGE SOROS INVESTS IN BITCOIN CRYPTO TAXES PLUS AN INVA bitcoin bitclub blockchain,14027,False,0,0
1723,Mon,Get It Out Now,Get seen here sponsored ad wsj nytimes reuters bloomberg thestreet jimmyfallon,227262,False,1,1
1724,Sun,JinFan Tang,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,108,False,70,0
1725,Sat,Track One,RT 2 brothers 1 bitcoin account What could go wrong movie film CryptocurrencyNews hollywood news Comedy ComedyGo,36,False,6,0
1726,Fri,LegitAirDrops💧,RT Gigapp s new look coming soon We are currently in process of redesigning our site and implementing KYC Stay tuned for upd,1468,False,17,0
1727,Thu,Tayour,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,323,False,322,0
1728,Wed,Idoko Joseph,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,214,False,2239,0
1729,Tue,Caty 🦘🇦🇺,This Weekend Australia Rallies For Tommy Robinson British Consulates Info,932,False,8,7
1730,Mon,James Jeremiah,RT Three Luxury Apartments Sold for 420 BTC in the Coastal Region of Montenegro Bitcoin,201,False,82,0
1731,Sun,IMTC Conferences,RT D Landsman SEC still won t treat Bitcoin as a security NMTA regulatory guidance,6314,False,0,0
1732,Sat,bitcoin_freakk,RT Transforming the global container shipping industry Join the Blockshipping ICO today CCC B,5986,False,86,0
1733,Fri,Alexbenua,RT Almost 30 of German residents are ready to invest in cryptocurrency Read Already now you can try the,4793,False,69,0
1734,Thu,alvin lagonero,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,35,False,2330,0
1735,Wed,Salma Wulan,RT Our pre sale stage will end in 3 hours Get that 50 bonus and 6 worth dtep Hurry up Next stage is presale stage 2 wit,9272,False,191,0
1736,Tue,monster123456,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,1,False,70,0
1737,Mon,David Landsman,SEC still won t treat Bitcoin as a security NMTA regulatory guidance rules Laws cryptocurrency,314,False,0,0
1738,Sun,Cezary Graf | CRYPTO POLAND,When some people in Poland started buying Bitcoin at 19000 I told them to,15844,False,0,0
1739,Sat,Krypto Jackpot,Tonight s Bitcoin Lottery Numbers are 10 13 17 18 24 31 ethereum coinbase coinmarketcap binance yobit,10373,False,0,2
1740,Fri,copytrader.co,When you prioritize your investment in Cryptocurrency 1 100x Leverage Registe,68439,False,1,3
1741,Thu,Peter Selim,RT Have you seen our 3 winning entries from TraDove s Idea Submission Contest Week 1 Check them out here and stay tun,44,False,37,0
1742,Wed,Nicu Olah,CapitalTechnologiesResearch is a first decentralized Personal communications system supplying a different signifi,4157,False,0,1
1743,Tue,Ziggy ECC,RT Follow the hashrate The hashrate keeps going higher Price always follows hashrate Every currency in the world is cras,16,False,24,0
1744,Mon,Vika Secrets,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,1679,False,291,0
1745,Sun,Mushroomdrawf,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,3,False,2330,0
1746,Sat,Jaqueline Lis,RT 1 Bitcoin BTC Dollar 7625 89 1 Bitcoin Cash BCH Dollar 1 113 64 1 Ethereum ETH Dollar 599 74 1,7,False,1,0
