created_at,name,text,followers_count,verified,retweet_count,favorite_count,,,,,
Sat,,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",15,False,3228,0,,,,,
Fri,Teo,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",7,False,3117,0,,,,,
Thu,Binit Shah,Avoid #cryptojacking by being proactive and aware. Learn how to make the most of #cryptocurrency while avoiding the… https://t.co/6ugYv84Pov,829,False,0,1,,,,,
Wed,menjest,"RT @qurrex: The Beta version of Qurrex amazing trading platform is already online at https://t.co/bTE3XwJ7a9

#TokenSale #bitcoin #crypto #…",1169,False,358,0,,,,,
Tue,Millar Stuart,The cryptocurrency allows to feel more freely. And this project allows to sell the knowledge for cryptocurrency wor… https://t.co/IqhirMcKd5,5480,False,0,1,,,,,
Mon,Marie,"RT @decoin_io: Our airdrop program is still live!
A total of  55,000 Dtep Coin with a value of $50,000 are up for grabs!

Visit our Airdrop…",917,False,126,0,,,,,
Sun,Alexander Fincham,"Many experts predict that Bitcoin price will reach $50,000 or even $100,000 in the next 12 months.Hurry up! #Bitcoin #Manager",350,False,0,0,,,,,
Sat,vu van tuan,"Big airdrop 🔥 ✈️ 💰 Javatoken airdrop get 80,000 jtokens Hurry up its limited Joining link here… https://t.co/TjgqB981zB",484,False,1,1,,,,,
Fri,Chero,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,212,False,37,0,,,,,
Thu,Paul,"When crypto moons , I’m so fucking retired.  🎉🎊🍾 #crypto #bitcoin #xrp #etherum",131,False,0,0,,,,,
Wed,Anas Ryan,RT @FairNinja: Off to a conference. #fairninja #yoshicoin #bitcoin #cryptocurrency The first classifieds #ICO. https://t.co/Hx4UrGVyNx http…,4249,False,347,0,,,,,
Tue,Marcus Lopés,"RT @vandejoe2: Know us at https://t.co/sQUTBuCxG9 and https://t.co/TYwlGdjLCQ
#ORV #Orvium #ethereum #bitcoin #cryptocurrency #publishing #…",34781,False,2,0,,,,,
Mon,Saykat Nazir #TraxionICO,"RT @PAYERAio: Do you already have your PERA token ❓

Less than 7 days left to the end of the pre-ico ❗️⏳

Check out our offical website 
▶️…",13569,False,64,0,,,,,
Sun,SparkLabs,SparkLabs accelerator's tokenized Smart City &amp, Smart Planet Fund is now live on Swarm! Investors can use their choi… https://t.co/d5HVUcTs0g,1601,False,1,0,,,,
Sat,nguyễn,"RT @NeyrosNetwork: @NeyrosNetwork 99,999,999,999 NEYROS  Airdrops starts !!!
fill the form : https://t.co/MHxx8D5wY1

#Airdrop #freetoken #…",153,False,65,0,,,,,
Fri,Lillian Hudson,RT @MikeQuindazzi: #Blockchain - with it's #DLT layer and immutable #data stores - aims to power #SmartContracts and the #DigitalTransforma…,3953,False,97,0,,,,,
Thu,J Peterson,"RT @coinnup: The MVP (Minimum Viable Product) of the Paymaz Exchange is being created by the team at Coinnup.
#cryptocurrency #bitcoin #blo…",3424,False,48,0,,,,,
Wed,butcoin,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,244,False,153,0,,,,,
Tue,Amazon Deals,"RT @MakingUsMoney: Can anyone teach me how to mind bitcoin? Because apparently that’s the wave to fly without working, I’ll post a link to…",2626,False,13,0,,,,,
Mon,nguyễn,"fill the form : https://t.co/c9XqbY8JQn …
#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #ether #Btc #bitcoin… https://t.co/czLdZOQTUs",153,False,0,1,,,,,
Sun,Chris Lee,RT @satoshipress: Weiss Ratings Loves EOS but Hates its Centralization https://t.co/ReC4tv2n7S #Bitcoin #Cryptocurrency,311,False,2,0,,,,,
Sat,TheMmp #ICO,"RT @settoken: WORLD BLOCKCHAIN SUMMIT 
Set is a part of ICO grand slam 
#ICO #CRYPTO #BITCOIN #ALTCOIN https://t.co/1j7r8lzsUy",4164,False,492,0,,,,,
Fri,Teo,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",7,False,3228,0,,,,,
Thu,Chris Lee,"RT @satoshipress: Bitcoin (BTC) Price Analysis: Rejected at $7,700 Again! https://t.co/g1l3ybdv79 #Bitcoin #Cryptocurrency",311,False,1,0,,,,,
Wed,Anas Ryan,"RT @Blockshipping: Transforming the global container shipping industry.
Join the Blockshipping ICO today!  https://t.co/LccYtErMPU

#CCC #B…",4249,False,137,0,,,,,
Tue,John D Todd,RT @daener101: Why I expect a significant UPWARDS correction in the cryptocurrency markets soon. — Steemit https://t.co/A4U6Ozam6T #bitcoin…,162,False,2,0,,,,,
Mon,Roni,"SKYFT is the internal currency of the SKYFchain Operating System
Join Now: https://t.co/KyRC6urC08
#skyfchain #ICO… https://t.co/N7Ggnm5oWa",4693,False,1,0,,,,,
Sun,Shouquat Mahmoud Mazumder,"RT @gamex_token: GAME X  200,000,000 GMX AIRDROP

CONDITION 

FOLLOW
RETWEET
LIKE
COMMENT YOUR ERC-20

#eth #btcm #crypto #payment #topbtc…",98,False,142,0,,,,,
Sat,Emili Garriga,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,17,False,153,0,,,,,
Fri,Andy Kyle,"RT @CybitCorp: Ream more about it at https://t.co/CRmgkbaXFX
#finance #blockchain #cryptocurrency #crowdfunding #ICO #crypto
#blockchain #b…",2385,False,121,0,,,,,
Thu,Sophie Sander,"RT @Fisher85M: The #Bitcoin Landscape {Infographic}

#Cryptocurrency #Blockchain #Fintech #IoT #Startup #Innovation #Security #Bigdata #Dig…",1669,False,124,0,,,,,
Wed,Tom,"RT @cyclingcrypto: Just be aware that you may only have days left before 20 sats is long gone, $DAPS will be the top privacy coin and will…",5,False,38,0,,,,,
Tue,Tharushan Dharmarathna,"RT @PAYERAio: We are also tomorrow the 7th June at the 
Blockchain International Show London, place C1 🔥 

Meet us there ✅

#payera #shoper…",4365,False,79,0,,,,,
Mon,Sara Rodriguez,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",355,False,3117,0,,,,,
Sun,nguyenletu2105@gmail,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",130,False,666,0,,,,,
Sat,BustaGio,"RT @maxkeiser: When I started buying #Bitcoin at $3 in 2011, @stacyherbert told me to wait. She was right. She started buying at $1. @Heise…",49,False,35,0,,,,,
Fri,Jakia Jannat,@GuariumContact is a fully automated #blockchain based e-commerce ecosystem that will connect manufacturers and who… https://t.co/GCCfEMiCK0,5278,False,0,1,,,,,
Thu,Наталья,"RT @BTCTN: Despite 2018 Bear Trend, Top Ten Crypto Markets of 2017 Gain Average of 170% in 12 Months https://t.co/f0500OfDgL #Bitcoin https…",10254,False,43,0,,,,,
Wed,Satoshi News,Weiss Ratings Loves EOS but Hates its Centralization https://t.co/ReC4tv2n7S #Bitcoin #Cryptocurrency,351,False,2,0,,,,,
Tue,Satoshi News,"Bitcoin (BTC) Price Analysis: Rejected at $7,700 Again! https://t.co/g1l3ybdv79 #Bitcoin #Cryptocurrency",351,False,1,0,,,,,
Mon,hai nghia,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",5,False,109,0,,,,,
Sun,BitcoinsChannel,Decentralized Social Networking Platform Built on EOS Raises $16 Million from Investors - https://t.co/GDKOszOmwN… https://t.co/af7dkK7gj6,6808,False,0,2,,,,,
Sat,jai hallam,"RT @cyclingcrypto: Just be aware that you may only have days left before 20 sats is long gone, $DAPS will be the top privacy coin and will…",38,False,38,0,,,,,
Fri,jonathan,"RT @cyclingcrypto: Just be aware that you may only have days left before 20 sats is long gone, $DAPS will be the top privacy coin and will…",36,False,38,0,,,,,
Thu,Raymond,"RT @cyclingcrypto: Just be aware that you may only have days left before 20 sats is long gone, $DAPS will be the top privacy coin and will…",12,False,38,0,,,,,
Wed,Ebuzer afati,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",35,False,3228,0,,,,,
Tue,Harshit Damani,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",294,False,983,0,,,,,
Mon,Philip,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,111,False,692,0,,,,,
Sun,Sylph~,"RT @ViValidService: We have reached 25000 members on Telegram group and 14500 on Twitter. Thank you for your support!

#Cryptocurrency #ICO…",11160,False,40,0,,,,,
Sat,Đặng Ngọc Vy,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",1703,False,3228,0,,,,,
Fri,Tarvis Lizar,"RT @settoken: Spend a bitcoin, Save a tree.
#savetree #saveplanet #savearth #gogreen #ico #crypto #bitcoin #ethereum #preico #presale
Learn…",4757,False,39,0,,,,,
Thu,Ben Biyela,"RT @Airdrop_333: I will choose 20 random followers to win 0.2ETH

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#air…",398,False,196,0,,,,,
Wed,Lê Thị Phương Thảo,"RT @TokenGit: I will choose 20 random followers to win 0.2 ETH

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#airdr…",44,False,46,0,,,,,
Tue,waretproof ICO BCharity.io,"RT @qurrex: Don't miss Qurrex #TokenSale
It's brand new competitor to #Binance #Poloniex #Upbit #Bitfinex #Bittrex #Bitstamp #Kraken #Bithu…",17085,False,353,0,,,,,
Mon,Yesenia Jackson,"RT @Crypto_Giveaway: All outstanding claims are now paid. Remember our website runs off donations, visit our website and click the DONATE N…",6,False,3,0,,,,,
Sun,Sara Rodriguez,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",355,False,3228,0,,,,,
Sat,Jackelyn Mccaskill,RT @CryptoNewswire: BTC/USD Orderbook Density - Asks: $138675/$ within $7660-$7900 range , Bids: $146702/$ within $7400-$7650 range $BTC $B…,23,False,2,0,,,,
Fri,Vaneza  Hasebe,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",4,False,3117,0,,,,,
Thu,Bitcoin debit card,Prepaid cards issued by exchanges to make bit coins more familiar and feel more convenient finally appeared! In cas… https://t.co/k4cYHZQBc2,607,False,0,0,,,,,
Wed,rinkovhaictg,"RT @jbox_coin: Jbox is giving free FIFA match tickets. click on below link to participate https://t.co/gyWhiMAh3V
#FIFAWCOnStarTimes #jbxfi…",56,False,111,0,,,,,
Tue,Jay,"RT @lightningncom: We are airdropping 100 LightningNet (LNET)! 🚀 Follow us, join our telegram (https://t.co/vYgzEWTiwU ) and retweet this t…",204,False,7484,0,,,,,
Mon,Got Goxed,"RT @Blawksy: #Crypto Market Update: Major Coins Stem Further Losses, With #Bitcoin Brushing $7,700 https://t.co/hawZrmAccs https://t.co/o6I…",734,False,2,0,,,,,
Sun,Ha Ngoc Vu,"RT @ICOsprintx: We want to thank each and every one of YOU🎉😎
For helping us reach 7,000 followers‼️
YOU help us make #SprintX a reality 🚀Th…",1863,False,1627,0,,,,,
Sat,menjest,"RT @capital_company: EXCLUSIVE AIRDROP!
We decided to give 100,000 CALL &amp; 20,000,000 CALLG to our supporters. If you want to join, follow t…",1169,False,450,0,,,,,
Fri,Elixium Crypto,"Trade Crypto Markets With #Bitcoin And #HODL Your Profits In Bitcoin!

1 - 10x Leverage ✅

▶️… https://t.co/U5f9bBO3Wx",55265,False,0,4,,,,,
Thu,Cooper John,RT @qurrex: Only 2 days left to get 500 QRX for 1 ETH. Don't miss LAST CHANCE to join the future of #cryptotrading https://t.co/MTgWaofiM2…,4281,False,513,0,,,,,
Wed,Guru,The future of our financial system https://t.co/Q96S9Qidaf #bitcoin #altcoin #ethereum #yolo #cryptocurrency,14354,False,0,1,,,,,
Tue,copytrader.co,"Did you know that you can get paid #Bitcoin dividends
for holding your #Stocks position?

1 - 15x Leverage ✅

▶️… https://t.co/o7acDFIOic",68472,False,0,1,,,,,
Mon,Cooper John,"RT @qurrex: The Beta version of Qurrex amazing trading platform is already online at https://t.co/bTE3XwJ7a9

#TokenSale #bitcoin #crypto #…",4281,False,358,0,,,,,
Sun,vikram gothal,"RT @OnasanderICO: Onasander Airdrop! $3,000 give away every week!
First Investment Bank running on Blockchain.

Go to Airdrop Page : https:…",12,False,8383,0,,,,,
Sat,Hiyatus [blockchain against box-life],RT @coinswawin: When newbs have had just about enough of the bearmarket blood in #crypto and wanna try their luck at @BitMEXdotcom casino.…,265,False,4,0,,,,,
Fri,BitOtter (AfS),RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,431,False,37,0,,,,,
Thu,Airdrop Alerts,"RT @Airdrooooop: 🎁🎁 join this new airdrop🎁🎁
Our Score 3 👌👌👌👌🏻👌🏻

1. Follow.
2. Retweet this post.
3. https://t.co/Kn57zE8kDo complete some…",159,False,3,0,,,,,
Wed,duke brain,"RT @reachcoin: REACH AIRDROP 🔥 just 2k people.
Claim 100.000 Reach tokens right now Simply follow the 3 steps:
 1. Follow REACH. 
 2. Like…",24,False,1233,0,,,,,
Tue,αβħ!ѕhek,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,7885,False,692,0,,,,,
Mon,WizDom Odoki,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",847,False,3117,0,,,,,
Sun,Max Hillebrand [~Lex Rex~],"@ArminVanBitcoin Did we mention that #Bitcoin is by far the most efficient global payment network and money?

Oh ye… https://t.co/fBRspBJhJW",130,False,0,0,,,,,
Sat,Vaneza  Hasebe,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",4,False,3228,0,,,,,
Fri,Skazochnik VS,"RT @Ax1mining: AX1 pulls ahead of roadmap schedule following purchase of worlds most advanced miners from china

#crypto #ico #lambo #hodl…",3285,False,203,0,,,,,
Thu,Kevin Sengupta,"RT @CybitCorp: Read more at https://t.co/WVHPgI3uSG
#finance #blockchain #cryptocurrency #crowdfunding #ICO #crypto
#blockchain #btc #crypt…",5579,False,835,0,,,,,
Wed,WizDom Odoki,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",847,False,3228,0,,,,,
Tue,Investor,#cryptocurrency #Bitcoin #xrp use case for South Africa Reserve Bank to use distributed ledger tech https://t.co/sk2vmgasCb,37,False,0,0,,,,,
Mon,Satoshi BTC Connector,"RT @AmeliaAirdrop: 40 Best Blockchain Influencers &amp; Cryptocurrency Experts To Follow in 2018
https://t.co/ZNv3Z2mEw8
#blockchain #crypto #i…",164,False,8,0,,,,,
Sun,rasukan,RT @qurrex: Only 2 days left to get 500 QRX for 1 ETH. Don't miss LAST CHANCE to join the future of #cryptotrading https://t.co/MTgWaofiM2…,1152,False,513,0,,,,,
Sat,md salauddin,"RT @settoken: Let's go green as it makes environment clean
#gogreen #savearth #savenvironment #savehealth #ico #token #bitcoin #crypto

Lea…",3949,False,108,0,,,,,
Fri,CryptoKay,"I fell in love that day and now I'm even contemplating on naming my puppy, Crypto. I have a serious problem, but I'… https://t.co/yLAgW4ajAo",25,False,1,3,,,,,
Thu,Ico Venture,"RT @thekeyvip: #THEKEY #MVP/#Testnet - Providing Access to Services we need the most

https://t.co/bvZ1uHBrUA

#THEKEY #Nep5 $NEO #Bigdata…",187,False,78,0,,,,,
Wed,rasukan,"RT @qurrex: The Beta version of Qurrex amazing trading platform is already online at https://t.co/bTE3XwJ7a9

#TokenSale #bitcoin #crypto #…",1152,False,358,0,,,,,
Tue,Dziadek Piaskowy,"RT @XrtFoundation: 🎉Official Announcement 🎉👏👏

Our Presale is LIVE !!! Only 150 Million #XRT alloted for Pre-sale.
#buy Now and #GET 50% BO…",8,False,1321,0,,,,,
Mon,Alfian Imron Fauzi,"Undoubtedly you will have a huge success, I almost do not doubt this  because this project is managed by a strong a… https://t.co/2GWOoMzc00",2530,False,0,1,,,,,
Sun,Depi Detiyani,RT @PO8Coin: Check out our new airdrop campaign. https://t.co/rvoJ7zDN96  We’re giving a total of 3000 PO8 ($24) per user.@CryptoAirdrops @…,0,False,1348,0,,,,,
Sat,obinna olisah,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",190,False,3117,0,,,,,
Fri,PeterCZ22,"RT @storeplexio: In less than 3 days, the Storeplex Pre-ICO will be live! There's a 100% bonus for early investors, so make sure you're a p…",7,False,82,0,,,,,
Thu,briankhoa,"Big airdrop 🔥 ✈️ 💰 Javatoken airdrop get 80,000 jtokens Hurry up its limited Joining link here… https://t.co/4rzCQb54y4",440,False,1,0,,,,,
Wed,Ania Alison,Ride to victory and incredible results with them!! congratulations!! @tradelize #SALE #bitcoin #tokensale https://t.co/Qw0rWi9Cw7 …,10463,False,1,2,,,,,
Tue,Akash Sharma,"RT @Bitcoin_Ice: We have1300 Token holders
Get yours now

WIN 1 MILLION BITCOIN ❄️

COMMENT A SITE NAME THAT CAN BE USED AS OUR OFFICIAL SI…",460,False,121,0,,,,,
Mon,Ico Venture,"RT @thekeyvip: #TKY Upcoming and Previous Distribution Figures and Schedules:

https://t.co/lq9ok6wRBU

#THEKEY #NEO $NEO #Bitcoin $BTC #BT…",187,False,45,0,,,,,
Sun,Fatih Yıldırım,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",375,False,666,0,,,,,
Sat,Frankie J. Grey,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,1725,False,692,0,,,,,
Fri,Lee key,"RT @VaynixVNX: 🔥Vaynix Bounty Campaign Stage 2 START 🔥

🚀Link: https://t.co/TPe3H64xVS

↗️Official Website -&gt; https://t.co/5aCiBMiHnM…",3472,False,101,0,,,,,
Thu,Tharushan Dharmarathna,"RT @PAYERAio: The Blockchain International Show was incredible🔥 🚀

Stay tuned for more information ❗️

#payera #shopera #cardera #preico #l…",4365,False,48,0,,,,,
Wed,obinna olisah,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",190,False,3228,0,,,,,
Tue,Blockchain Global TV,"RT @AmeliaAirdrop: 40 Best Blockchain Influencers &amp; Cryptocurrency Experts To Follow in 2018
https://t.co/ZNv3Z2mEw8
#blockchain #crypto #i…",5510,False,8,0,,,,,
Mon,Edgar Friendly,"RT @JMess1990: Do you think the #cryptocurrency total marketcap will hit $20 trillion?
#cryptocurrencies #crypto #cryptocurency #bitcoin #b…",75,False,2,0,,,,,
Sun,🍥🍥🍥CRYPTO KAWAII🍥🍥🍥,"If you want to #decentralize the financial system you have to decentralize your head first, fuck censorship, fuck g… https://t.co/26CfkGiB6S",27,False,0,0,,,,,
Sat,Chris Dunne,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",53,False,3228,0,,,,,
Fri,Startup Feeds,"RT @miiwish: Reposting @crypticzen: - via @Crowdfire 
Crypto partnerships ➖
Credit @cryptoworld.info ➖
 #crypto #bitcoin #ethereum #startup…",1170,False,2,0,,,,,
Thu,miiwish_cryptotrader,"Reposting @crypticzen: - via @Crowdfire 
Crypto partnerships ➖
Credit @cryptoworld.info ➖
 #crypto #bitcoin… https://t.co/hcq2Wc9cqd",114,False,2,2,,,,,
